date,school_id,enrolled,eligible,normal_prep,weekday,month,week_of_year,is_exam,trip_students,early_dismissal,assembly_students,sports_students,rain_probability,rain_inches,temperature_f,menu_name,menu_popularity,actual_attendance,recent_attendance_7d,recent_attendance_14d,expected_attendance,prepared_meals,served_meals,recoverable_surplus,nonrecoverable_surplus
2026-02-20,lhphs,820,760,730,Friday,2,8,0,0,0,0,0,0.5539683775320368,0.48419513672050657,25.08000812581829,Veggie pasta,0.955,689,679.4,685.6,682,730,677,36,17
2026-02-23,lhphs,820,760,730,Monday,2,9,0,0,0,0,0,0.6720190215923602,0.6476358755148622,38.55383223861936,Beef chili,1.015,703,677.2,682.9,680,730,696,23,11
2026-02-24,lhphs,820,760,730,Tuesday,2,9,0,0,0,0,21,0.6724651351745548,0.4622561984714574,35.17502358381625,Cheese pizza,1.075,722,674.6,684.8,679,730,713,14,3
2026-02-25,lhphs,820,760,730,Wednesday,2,9,0,118,0,0,0,0.1930714885466277,0.0,33.719954432453726,Grain bowl,0.945,583,691.4,686.3,689,730,574,106,50
2026-02-26,lhphs,820,760,730,Thursday,2,9,0,0,0,0,0,0.7213473103850121,1.0139513971920875,29.518029949911444,Chicken & rice,1.061,707,679.4,677.8,679,730,699,21,10
2026-02-27,lhphs,820,760,730,Friday,2,9,0,0,0,0,0,0.4179027719054472,0.0,53.00010749975221,Turkey sandwich,0.985,688,680.8,680.1,681,730,678,43,9
2026-03-02,lhphs,820,760,730,Monday,3,10,0,0,0,126,24,0.4904420222839393,0.0,42.04586550420235,Veggie pasta,0.955,675,680.6,678.9,680,730,669,41,20
2026-03-03,lhphs,820,760,730,Tuesday,3,10,0,0,0,0,0,0.2885628164193165,0.0,41.79820450836461,Beef chili,1.015,736,675.0,674.8,675,730,728,1,1
2026-03-04,lhphs,820,760,730,Wednesday,3,10,0,0,0,0,0,0.4239399708044502,0.0,57.9932486089194,Cheese pizza,1.075,723,677.8,684.6,681,730,715,12,3
2026-03-05,lhphs,820,760,730,Thursday,3,10,0,0,0,0,0,0.3374298871350485,0.0,48.77855571908346,Grain bowl,0.945,682,705.8,692.6,700,730,670,41,19
2026-03-06,lhphs,820,760,730,Friday,3,10,0,0,0,0,17,0.10048258807503516,0.0,53.286402010930686,Chicken & rice,1.061,670,700.8,690.8,697,730,664,45,21
2026-03-09,lhphs,820,760,730,Monday,3,11,0,0,0,46,0,1.0,2.4718080740601875,37.91055608136195,Turkey sandwich,0.985,649,697.2,688.9,694,730,637,76,17
2026-03-10,lhphs,820,760,730,Tuesday,3,11,0,0,0,0,0,0.5140328654999838,0.0,36.79171734505067,Veggie pasta,0.955,675,692.0,683.5,688,730,666,44,20
2026-03-11,lhphs,820,760,730,Wednesday,3,11,0,0,0,0,0,0.4636673878994831,0.0,47.0695451827619,Beef chili,1.015,720,679.8,678.8,679,730,712,12,6
2026-03-12,lhphs,820,760,730,Thursday,3,11,1,112,1,0,0,0.78,1.08,46.0,Chicken & rice,1.061,528,708.0,706.0,528,730,562,118,50
2026-03-13,lhphs,820,760,730,Friday,3,11,0,0,0,0,0,0.49076217529066934,0.0,38.31577720906085,Grain bowl,0.945,672,673.4,687.1,679,730,662,46,22
2026-03-16,lhphs,820,760,730,Monday,3,12,0,0,0,0,0,0.4397819114956154,0.0,46.84553092845989,Chicken & rice,1.061,747,673.8,685.5,679,730,730,0,0
2026-03-17,lhphs,820,760,730,Tuesday,3,12,0,0,0,0,0,0.34673385415656743,0.0,40.818026939480255,Turkey sandwich,0.985,698,693.4,692.7,693,730,693,30,7
2026-03-18,lhphs,820,760,730,Wednesday,3,12,1,0,0,0,0,0.2742753391613499,0.0,37.12210211437849,Veggie pasta,0.955,643,698.0,688.9,694,730,638,63,29
2026-03-19,lhphs,820,760,730,Thursday,3,12,0,0,0,0,0,0.49302580609570196,0.0,42.83633788933337,Beef chili,1.015,705,682.6,680.9,682,730,697,22,11
2026-03-20,lhphs,820,760,730,Friday,3,12,0,0,0,0,0,0.18727905466555078,0.0,51.38817352681335,Cheese pizza,1.075,714,693.0,683.2,689,730,707,19,4
2026-03-23,lhphs,820,760,730,Monday,3,13,1,0,0,0,0,0.25825281367877506,0.0,41.864711551047876,Grain bowl,0.945,664,701.4,687.6,696,730,655,51,24
2026-03-24,lhphs,820,760,730,Tuesday,3,13,0,112,0,0,0,0.24006303083421987,0.0,43.2173376096579,Chicken & rice,1.061,659,684.8,689.1,687,730,653,52,25
2026-03-25,lhphs,820,760,730,Wednesday,3,13,0,0,0,62,0,0.4684682718193348,0.0,31.80448128941865,Turkey sandwich,0.985,678,677.0,687.5,681,730,665,53,12
2026-03-26,lhphs,820,760,730,Thursday,3,13,0,0,0,0,0,0.3200644557792878,0.0,48.16405665931647,Veggie pasta,0.955,682,684.0,683.3,684,730,671,40,19
2026-03-27,lhphs,820,760,730,Friday,3,13,0,0,1,0,0,0.36748414881609043,0.0,53.65298327752255,Beef chili,1.015,623,679.4,686.2,682,730,618,76,36
2026-03-30,lhphs,820,760,730,Monday,3,14,0,0,0,0,0,0.211405982536572,0.0,45.18228353829113,Cheese pizza,1.075,741,661.2,681.3,670,730,730,0,0
2026-03-31,lhphs,820,760,730,Tuesday,3,14,0,0,0,0,0,0.6144863457348725,0.6569825872549799,48.04036112615704,Grain bowl,0.945,679,676.6,680.7,678,730,669,41,20
2026-04-01,lhphs,820,760,730,Wednesday,4,14,0,0,0,0,44,0.674062325392398,1.5771318054194827,57.065607026726475,Chicken & rice,1.061,684,680.6,678.8,680,730,676,37,17
2026-04-02,lhphs,820,760,730,Thursday,4,14,0,0,0,0,0,0.38754644617871986,0.0,63.13448320514283,Turkey sandwich,0.985,678,681.8,682.9,682,730,668,51,11
2026-04-03,lhphs,820,760,730,Friday,4,14,0,0,0,0,0,0.2833618038472723,0.0,52.063463967819516,Veggie pasta,0.955,669,681.0,680.2,681,730,659,48,23
2026-04-06,lhphs,820,760,730,Monday,4,15,0,0,0,0,0,0.5454256553450635,0.0,51.04962068264711,Beef chili,1.015,712,690.2,675.7,684,730,707,16,7
2026-04-07,lhphs,820,760,730,Tuesday,4,15,1,0,0,0,0,0.5617851766452406,1.0440570855259732,59.0136617623712,Cheese pizza,1.075,650,684.4,680.5,683,730,644,71,15
2026-04-08,lhphs,820,760,730,Wednesday,4,15,0,0,0,0,0,0.5362516562742015,0.0,50.71376918711,Grain bowl,0.945,697,678.6,679.6,679,730,689,28,13
2026-04-09,lhphs,820,760,730,Thursday,4,15,0,0,0,0,0,0.6543329881029583,0.4944701352267557,56.74802944224312,Chicken & rice,1.061,715,681.2,681.5,681,730,704,18,8
2026-04-10,lhphs,820,760,730,Friday,4,15,0,0,0,0,0,0.25337023602820674,0.0,59.158791555547296,Turkey sandwich,0.985,678,688.6,684.8,687,730,667,52,11
2026-04-13,lhphs,820,760,730,Monday,4,16,0,0,0,0,0,0.670694468321971,0.11750641139488885,56.19200965280267,Veggie pasta,0.955,692,690.4,690.3,690,730,686,30,14
2026-04-14,lhphs,820,760,730,Tuesday,4,16,0,0,0,0,0,0.5521527723546081,0.2858636596124684,58.06505987467733,Beef chili,1.015,722,686.4,685.4,686,730,712,12,6
2026-04-15,lhphs,820,760,730,Wednesday,4,16,0,0,0,0,0,0.26827525424831283,0.0,53.88839341102263,Cheese pizza,1.075,723,700.8,689.7,696,730,714,13,3
2026-04-16,lhphs,820,760,730,Thursday,4,16,0,0,0,0,0,0.8415614055274904,0.5445180547801807,60.51802097673888,Grain bowl,0.945,690,706.0,693.6,701,730,680,34,16
2026-04-17,lhphs,820,760,730,Friday,4,16,0,0,0,0,0,0.21573542019007094,0.0,47.220289207639304,Chicken & rice,1.061,714,701.0,694.8,698,730,703,18,9
2026-04-20,lhphs,820,760,730,Monday,4,17,1,0,0,0,0,0.7754988127132245,0.173613379306015,61.016591058716045,Turkey sandwich,0.985,659,708.2,699.3,704,730,651,65,14
2026-04-21,lhphs,820,760,730,Tuesday,4,17,0,0,0,0,0,0.27896383918471857,0.0,59.50481902499971,Veggie pasta,0.955,691,701.6,694.0,698,730,685,31,14
2026-04-22,lhphs,820,760,730,Wednesday,4,17,0,0,0,0,0,0.32114989110480036,0.0,44.92237351359286,Beef chili,1.015,699,695.4,698.1,697,730,686,30,14
2026-04-23,lhphs,820,760,730,Thursday,4,17,0,0,0,0,26,0.4979351496817491,0.0,58.213374578124665,Cheese pizza,1.075,701,690.6,698.3,694,730,690,33,7
2026-04-24,lhphs,820,760,730,Friday,4,17,1,0,0,0,0,0.4878665958961277,0.0,46.190501395331424,Grain bowl,0.945,644,692.8,696.9,695,730,637,63,30
2026-04-27,lhphs,820,760,730,Monday,4,18,0,0,0,0,0,0.3265352216354736,0.0,45.55891292404222,Chicken & rice,1.061,717,678.8,693.5,685,730,706,16,8
2026-04-28,lhphs,820,760,730,Tuesday,4,18,0,0,0,0,0,0.5266375182292922,0.0,47.936032547922736,Turkey sandwich,0.985,690,690.4,696.0,693,730,679,42,9
2026-04-29,lhphs,820,760,730,Wednesday,4,18,1,0,0,0,0,0.7709017616072363,0.7787030896115662,53.41014552022701,Veggie pasta,0.955,654,690.2,692.8,691,730,644,58,28
2026-04-30,lhphs,820,760,730,Thursday,4,18,1,0,0,0,0,0.40759152330603715,0.0,45.27901525133893,Beef chili,1.015,665,681.2,685.9,683,730,652,53,25
2026-05-01,lhphs,820,760,730,Friday,5,18,0,0,0,0,0,0.21689491911812692,0.0,69.85365303465167,Cheese pizza,1.075,713,674.0,683.4,678,730,702,23,5
2026-05-04,lhphs,820,760,730,Monday,5,19,1,0,0,0,0,0.22863057633181927,0.0,71.06333671223635,Grain bowl,0.945,663,687.8,683.3,686,730,652,53,25
2026-05-05,lhphs,820,760,730,Tuesday,5,19,0,0,0,0,0,0.39417282307355533,0.0,50.2277702219106,Chicken & rice,1.061,717,677.0,683.7,680,730,704,18,8
2026-05-06,lhphs,820,760,730,Wednesday,5,19,0,0,0,0,0,0.36749090420565655,0.0,71.84452366176667,Turkey sandwich,0.985,687,682.4,686.3,684,730,682,39,9
2026-05-07,lhphs,820,760,730,Thursday,5,19,0,54,0,0,0,0.2730618104004787,0.0,58.84576515501957,Veggie pasta,0.955,656,689.0,685.1,687,730,646,57,27
2026-05-08,lhphs,820,760,730,Friday,5,19,1,0,0,0,0,0.6969465770649454,0.6678862228440371,68.0530944663211,Beef chili,1.015,648,687.2,680.6,684,730,640,61,29
2026-05-11,lhphs,820,760,730,Monday,5,20,0,0,0,0,0,0.2503868022129073,0.0,55.181384271104676,Cheese pizza,1.075,740,674.2,681.0,677,730,727,2,1
2026-05-12,lhphs,820,760,730,Tuesday,5,20,0,0,0,0,0,0.4314775127046868,0.0,65.71055433064937,Grain bowl,0.945,678,689.6,683.3,687,730,668,42,20
2026-05-13,lhphs,820,760,730,Wednesday,5,20,0,0,0,0,0,0.6846912017674238,0.058474511864009045,65.83107599585853,Chicken & rice,1.061,700,681.8,682.1,682,730,689,28,13
2026-05-14,lhphs,820,760,730,Thursday,5,20,0,0,0,0,0,0.18480935854467256,0.0,62.22887970298436,Turkey sandwich,0.985,713,684.4,686.7,685,730,704,21,5
2026-05-15,lhphs,820,760,730,Friday,5,20,0,0,0,0,0,0.24880374898178678,0.0,50.92332670879102,Veggie pasta,0.955,674,695.8,691.5,694,730,663,46,21
2026-05-18,lhphs,820,760,730,Monday,5,21,0,0,0,0,0,0.39587456385145836,0.0,74.76696077585521,Beef chili,1.015,710,701.0,687.6,695,730,702,19,9
2026-05-19,lhphs,820,760,730,Tuesday,5,21,1,0,0,0,43,0.23147972538855044,0.0,82.30681772921992,Cheese pizza,1.075,671,695.0,692.3,694,730,660,57,13
2026-05-20,lhphs,820,760,730,Wednesday,5,21,0,0,0,0,0,0.2929517098898011,0.0,66.65798986587659,Grain bowl,0.945,684,693.6,687.7,691,730,677,36,17
2026-05-21,lhphs,820,760,730,Thursday,5,21,0,0,0,0,0,0.6775294243186798,1.0751473315178914,72.02042354143441,Chicken & rice,1.061,698,690.4,687.4,689,730,685,31,14
2026-05-22,lhphs,820,760,730,Friday,5,21,0,0,0,0,0,0.2607291890161907,0.0,58.7064347467194,Turkey sandwich,0.985,678,687.4,691.6,689,730,665,53,12
2026-05-25,lhphs,820,760,730,Monday,5,22,0,0,0,0,0,0.44608357011257066,0.0,62.49419179221151,Veggie pasta,0.955,707,688.2,694.6,691,730,697,22,11
2026-05-26,lhphs,820,760,730,Tuesday,5,22,0,0,0,0,47,0.5707392148197094,0.40407486695810857,60.688179496337014,Beef chili,1.015,645,687.6,691.3,689,730,640,61,29
2026-05-27,lhphs,820,760,730,Wednesday,5,22,1,0,0,0,0,0.7968144406914542,0.24617847259074768,61.57324105274501,Cheese pizza,1.075,680,682.4,688.0,685,730,672,48,10
2026-05-28,lhphs,820,760,730,Thursday,5,22,0,0,0,0,0,0.5152786537735458,0.0,74.43808577890812,Grain bowl,0.945,690,681.6,686.0,683,730,679,35,16
2026-05-29,lhphs,820,760,730,Friday,5,22,0,0,0,0,0,0.45470417640313815,0.0,63.67642824285549,Chicken & rice,1.061,717,680.0,683.7,682,730,712,12,6
2026-06-01,lhphs,820,760,730,Monday,6,23,0,0,0,0,0,0.472286666617558,0.0,74.58054288266203,Turkey sandwich,0.985,730,687.8,688.0,688,730,722,7,1
2026-06-02,lhphs,820,760,730,Tuesday,6,23,0,0,0,117,0,0.2781204604288844,0.0,66.90374398363127,Veggie pasta,0.955,670,692.4,690.0,691,730,665,44,21
2026-06-03,lhphs,820,760,730,Wednesday,6,23,1,0,0,0,0,0.15096401687159341,0.0,68.90219825886967,Beef chili,1.015,675,697.4,689.9,694,730,667,43,20
2026-06-04,lhphs,820,760,730,Thursday,6,23,0,0,0,0,0,0.29682405703180564,0.0,68.05651616633776,Cheese pizza,1.075,748,696.4,689.0,693,730,730,0,0
2026-06-05,lhphs,820,760,730,Friday,6,23,0,0,0,0,0,0.24129279834991454,0.0,72.0530718284469,Grain bowl,0.945,674,708.0,694.0,702,730,668,42,20
2026-06-08,lhphs,820,760,730,Monday,6,24,0,0,0,0,0,0.3984749522776072,0.0,60.8906488857677,Chicken & rice,1.061,726,699.4,693.6,697,730,720,7,3
2026-06-09,lhphs,820,760,730,Tuesday,6,24,0,0,0,34,0,0.19342433067822137,0.0,72.83965738541252,Turkey sandwich,0.985,703,698.6,695.5,697,730,697,27,6
2026-06-10,lhphs,820,760,730,Wednesday,6,24,0,0,0,0,0,0.7797304775705304,0.8822792792911613,76.82896896385861,Veggie pasta,0.955,673,705.2,701.3,704,730,667,43,20
2026-06-11,lhphs,820,760,730,Thursday,6,24,0,0,0,0,0,0.3515060039627625,0.0,64.77683653769012,Beef chili,1.015,696,704.8,700.6,703,730,691,27,12
2026-06-12,lhphs,820,760,730,Friday,6,24,1,0,0,0,0,0.5251858244619694,0.0,78.9426361548582,Cheese pizza,1.075,661,694.4,701.2,697,730,656,61,13
